120.864649	22.000113
120.864063	21.999526
120.863476	21.999526
120.862596	21.998646
120.861716	21.998646
120.859956	21.997179
120.859076	21.997179
120.858196	21.996299
120.857609	21.996299
120.856729	21.995419
120.854969	21.995419
120.853209	21.993659
120.851742	21.993659
120.850862	21.992779
120.847635	21.992779
120.846755	21.992192
120.843234	21.992192
120.841181	21.990139
120.841181	21.989258
120.840301	21.988378
120.840301	21.986618
120.839421	21.985738
120.839714	21.984858
120.840301	21.984271
120.840301	21.975764
120.839714	21.974884
120.839714	21.972537
120.838834	21.971657
120.838834	21.970777
120.837954	21.969897
120.837954	21.968137
120.837074	21.96755
120.837074	21.96667
120.836194	21.96579
120.836194	21.952589
120.837074	21.951709
120.837074	21.949949
120.837954	21.949069
120.837954	21.947602
120.839421	21.945842
120.839421	21.944962
120.840301	21.944082
120.840301	21.942615
120.841181	21.941735
120.841181	21.940855
120.842061	21.939975
120.842061	21.938215
120.842941	21.937628
120.842941	21.936748
120.844995	21.934695
120.845875	21.934695
120.848808	21.931761
120.848808	21.930881
120.850568	21.929121
120.850568	21.928241
120.852035	21.926774
120.852035	21.925894
120.853795	21.924134
120.853795	21.923254
120.856142	21.920907
120.856142	21.9168
120.855555	21.91592
120.855262	21.911813
120.856142	21.910933
120.856142	21.909173
120.859076	21.906239
120.859956	21.906239
120.860542	21.905652
120.860542	21.903306
120.859956	21.903012
120.859076	21.903012
120.857609	21.901252
120.856729	21.901252
120.855849	21.900372
120.853209	21.900372
120.852328	21.899492
120.851742	21.899492
120.850862	21.900372
120.846755	21.900372
120.842941	21.904186
120.842941	21.905066
120.842061	21.905946
120.842061	21.908293
120.841181	21.909173
120.841181	21.91504
120.840301	21.91592
120.840301	21.916507
120.840008	21.917093
120.839127	21.917093
120.838247	21.917973
120.835021	21.917973
120.83414	21.918853
120.832674	21.918853
120.82886	21.922667
120.82886	21.923254
120.82798	21.924134
120.82798	21.925894
120.826807	21.927067
120.825927	21.927067
120.82534	21.927361
120.82534	21.928241
120.82094	21.932934
120.820059	21.932934
120.819473	21.933228
120.819473	21.934108
120.815952	21.937921
120.814192	21.937921
120.813312	21.937041
120.806565	21.937041
120.805685	21.937921
120.805098	21.937921
120.804218	21.938801
120.803338	21.938801
120.800405	21.941735
120.800405	21.942615
120.799231	21.943789
120.797765	21.942615
120.797765	21.941735
120.797471	21.941148
120.793364	21.941148
120.792777	21.941735
120.792777	21.944962
120.790724	21.947015
120.789257	21.947015
120.788377	21.947895
120.787497	21.947895
120.786617	21.947015
120.784857	21.947015
120.78427	21.947895
120.78075	21.947895
120.77987	21.947015
120.778403	21.947015
120.777523	21.947895
120.776643	21.947895
120.772829	21.951709
120.772829	21.952589
120.772536	21.952883
120.770776	21.952883
120.769896	21.953763
120.767549	21.953763
120.764615	21.956696
120.764615	21.957576
120.762855	21.959043
120.762855	21.959923
120.760802	21.961976
120.755815	21.961976
120.754935	21.96139
120.754055	21.96139
120.752588	21.95963
120.751708	21.95963
120.749068	21.956989
120.748188	21.956989
120.746721	21.955523
120.745841	21.955523
120.745254	21.954936
120.745254	21.954056
120.742907	21.951709
120.742907	21.949949
120.741147	21.948189
120.741147	21.946722
120.74056	21.945842
120.740267	21.944082
120.741147	21.943495
120.741147	21.940855
120.742027	21.939975
120.742027	21.937628
120.7388	21.934108
120.7388	21.932348
120.737627	21.931174
120.736747	21.931174
120.7344	21.929121
120.734693	21.928241
120.73528	21.927361
120.73528	21.924134
120.734107	21.92296
120.73088	21.92296
120.73	21.92208
120.72912	21.92208
120.72824	21.92296
120.727359	21.92208
120.721786	21.92208
120.720026	21.92384
120.719146	21.92384
120.715332	21.927654
120.715332	21.928241
120.714452	21.929121
120.714452	21.930001
120.713865	21.930881
120.713865	21.934988
120.710932	21.937921
120.709171	21.937921
120.708291	21.937041
120.705945	21.937041
120.705358	21.937335
120.705358	21.940855
120.704478	21.941735
120.704478	21.944962
120.705358	21.945842
120.705358	21.949069
120.706238	21.949949
120.706238	21.954936
120.707118	21.955816
120.707118	21.962563
120.706238	21.963443
120.706238	21.96491
120.707118	21.96579
120.707118	21.969897
120.707998	21.970777
120.707998	21.971657
120.708878	21.972537
120.708878	21.974004
120.710345	21.975764
120.710345	21.979871
120.709465	21.980751
120.709465	21.982511
120.708585	21.983391
120.708878	21.984858
120.707998	21.985738
120.707998	21.986618
120.707118	21.987498
120.707118	21.988378
120.705945	21.989552
120.704184	21.989552
120.703891	21.989845
120.703598	21.990725
120.703011	21.991605
120.703011	21.993365
120.702131	21.994245
120.702131	21.995126
120.700078	21.997179
120.697437	21.997179
120.696557	21.997766
120.695677	21.998059
120.69421	21.999526
120.69333	21.999526
120.692744	22.000113
NaN NaN
121.597155	21.954936
121.600382	21.951709
121.600382	21.949069
121.601556	21.947895
121.605956	21.947895
121.606543	21.948776
121.608303	21.948776
121.609476	21.949949
121.609476	21.951709
121.610356	21.952589
121.610356	21.953469
121.609476	21.954056
121.610356	21.954936
121.610356	21.955816
121.608889	21.957576
121.608596	21.959043
121.608303	21.95963
121.605076	21.95963
121.604196	21.95875
121.603316	21.95875
121.602436	21.95787
121.601556	21.95787
121.600969	21.956989
121.598329	21.956989
121.597155	21.955816
121.597155	21.954936
NaN NaN
121.947127	21.115942
121.948007	21.115062
121.948007	21.113302
121.948887	21.112422
121.948594	21.108315
121.950061	21.107142
121.951527	21.107142
121.952407	21.108022
121.954168	21.108022
121.955341	21.109195
121.955341	21.110075
121.957101	21.111542
121.957101	21.112422
121.956221	21.113302
121.956221	21.117409
121.954461	21.119169
121.954461	21.120049
121.953874	21.120929
121.953874	21.122396
121.953287	21.122983
121.951527	21.122983
121.950061	21.12445
121.949181	21.12445
121.9483	21.12533
121.94742	21.12533
121.947127	21.125036
121.947127	21.121516
121.948007	21.120929
121.948007	21.119169
121.947127	21.118289
121.947127	21.115942
NaN NaN
121.942727	21.105968
121.943313	21.105382
121.945074	21.105382
121.946247	21.106555
121.94566	21.107142
121.944193	21.107142
121.942727	21.105968
NaN NaN
121.928059	21.065779
121.929232	21.064605
121.930699	21.064605
121.931579	21.065485
121.932459	21.064605
121.93598	21.064605
121.937153	21.065779
121.937153	21.067539
121.93774	21.068419
121.93774	21.069006
121.937153	21.069886
121.937153	21.071646
121.93598	21.072819
121.933339	21.072819
121.932459	21.071939
121.931579	21.071939
121.929232	21.069592
121.928352	21.069592
121.927766	21.069299
121.928059	21.065779
NaN NaN
120.133023	22.999864
120.131263	22.998398
120.131263	22.994877
120.131557	22.994584
120.132437	22.994584
120.133317	22.993704
120.134197	22.993704
120.13537	22.99253
120.13537	22.99165
120.13801	22.98901
120.137717	22.988424
120.142117	22.984023
120.142117	22.983436
120.142411	22.98285
120.143291	22.98285
120.143878	22.982556
120.143878	22.981676
120.146224	22.979036
120.146224	22.978449
120.149451	22.974929
120.149451	22.974049
120.151211	22.972582
120.151211	22.971702
120.152092	22.970822
120.152092	22.969942
120.153852	22.968475
120.153852	22.967595
120.155318	22.965835
120.155318	22.964075
120.157959	22.961728
120.157959	22.960848
120.158545	22.959968
120.158839	22.959088
120.159719	22.958208
120.159425	22.957328
120.160305	22.956741
120.160305	22.954101
120.161185	22.953221
120.161185	22.952341
120.162066	22.951754
120.162066	22.948234
120.162946	22.947354
120.162946	22.945007
120.163826	22.944127
120.163826	22.943247
120.164706	22.94266
120.164412	22.94002
120.165292	22.93914
120.165586	22.936793
120.166173	22.935913
120.166173	22.933273
120.167053	22.932393
120.167053	22.930926
120.166173	22.930046
120.166173	22.924179
120.165292	22.923299
120.165292	22.920659
120.164412	22.920072
120.164412	22.919192
120.163826	22.918312
120.163826	22.915965
120.164706	22.915085
120.164412	22.914205
120.165292	22.913325
120.165292	22.910685
120.166173	22.910098
120.166173	22.907458
120.167053	22.906578
120.167053	22.903351
120.167933	22.902471
120.167933	22.901591
120.168813	22.900711
120.168813	22.899244
120.169693	22.898364
120.169693	22.896604
120.170573	22.895724
120.170279	22.894257
120.17116	22.893377
120.17116	22.891617
120.17204	22.890736
120.17204	22.88927
120.17292	22.88839
120.17292	22.88751
120.1738	22.88663
120.1738	22.884869
120.17468	22.883989
120.17468	22.883403
120.17556	22.882523
120.175267	22.881643
120.176147	22.880762
120.176147	22.879882
120.177027	22.879296
120.177027	22.878416
120.177907	22.877536
120.177907	22.874895
120.178787	22.874309
120.178787	22.873429
120.179667	22.872549
120.179667	22.869028
120.180547	22.868442
120.180547	22.867561
120.181134	22.866681
120.181134	22.864921
120.182014	22.864041
120.182014	22.863455
120.182894	22.862574
120.182894	22.860814
120.183774	22.859934
120.183774	22.857587
120.184654	22.856707
120.184654	22.855827
120.185534	22.854947
120.185534	22.8526
120.186121	22.85172
120.186121	22.85084
120.187587	22.849667
120.188174	22.849667
120.188761	22.84996
120.188761	22.857587
120.187881	22.858468
120.187881	22.860814
120.187001	22.861694
120.187001	22.863161
120.186121	22.864041
120.186414	22.865801
120.185534	22.866681
120.185534	22.868442
120.184654	22.869028
120.184654	22.869908
120.183774	22.870788
120.183774	22.871668
120.182894	22.872549
120.182894	22.873429
120.182014	22.874309
120.182014	22.875775
120.183187	22.876949
120.184067	22.876069
120.185827	22.876362
120.186707	22.876949
120.187587	22.876949
120.189054	22.878709
120.189934	22.878709
120.190814	22.879589
120.191694	22.879589
120.191988	22.879296
120.191988	22.875775
120.191108	22.874895
120.191108	22.873429
120.190521	22.872549
120.191401	22.871668
120.191108	22.869908
120.194921	22.866388
120.195801	22.866095
120.196975	22.864921
120.196975	22.864041
120.197561	22.863748
120.198442	22.863748
120.200788	22.861108
120.201668	22.861108
120.203135	22.859641
120.204309	22.859641
120.204895	22.858761
120.207535	22.858761
120.208709	22.857587
120.208709	22.855827
120.209589	22.854947
120.209589	22.85172
120.210469	22.85084
120.210469	22.84996
120.211936	22.8482
120.211936	22.847613
120.213696	22.845853
120.213403	22.84556
120.203429	22.84556
120.202842	22.845853
120.202842	22.846733
120.201962	22.847613
120.201962	22.84996
120.201375	22.85084
120.201082	22.85172
120.200788	22.852014
120.198442	22.852014
120.197561	22.852894
120.194921	22.852894
120.193748	22.85172
120.194628	22.85084
120.194628	22.84996
120.192868	22.8482
120.192868	22.844973
120.193748	22.844093
120.193748	22.842626
120.194628	22.841746
120.194628	22.839106
120.194335	22.838813
120.192868	22.839986
120.192868	22.841746
120.191988	22.842333
120.191988	22.844973
120.191108	22.845853
120.191108	22.846733
120.189054	22.848787
120.187881	22.847613
120.187881	22.845853
120.188761	22.844973
120.188761	22.844093
120.189641	22.843213
120.189641	22.841746
120.190521	22.840866
120.190228	22.838226
120.191108	22.837346
120.191401	22.835879
120.191988	22.834999
120.191988	22.833239
120.192868	22.832359
120.192868	22.831772
120.193748	22.830892
120.193748	22.829132
120.194628	22.828252
120.194628	22.827372
120.195508	22.826785
120.195508	22.825025
120.196095	22.824145
120.196388	22.822385
120.196975	22.821505
120.196975	22.820918
120.197855	22.820038
120.197855	22.818278
120.198735	22.817398
120.198735	22.816518
120.199615	22.815638
120.199615	22.814171
120.200495	22.813291
120.200495	22.812411
120.201082	22.811531
120.201375	22.810944
120.201962	22.810064
120.201962	22.809184
120.202842	22.808304
120.202842	22.807424
120.203722	22.806837
120.203722	22.805957
120.205482	22.804197
120.205482	22.803317
120.206362	22.802437
120.206362	22.80009
120.206949	22.79921
120.206949	22.79745
120.207829	22.79657
120.207829	22.79569
120.208709	22.795103
120.208709	22.793343
120.209589	22.792463
120.209589	22.791583
120.210469	22.790703
120.210469	22.789236
120.211349	22.788356
120.211349	22.787476
120.211936	22.786596
120.211936	22.785716
120.212816	22.785129
120.212816	22.784249
120.213696	22.783369
120.213696	22.782489
120.214576	22.781609
120.214576	22.780729
120.215456	22.779849
120.215456	22.779262
120.216336	22.778382
120.216336	22.777502
120.216923	22.776622
120.216923	22.774862
120.217803	22.774275
120.217803	22.772515
120.218683	22.771635
120.218683	22.769288
120.219563	22.768408
120.219563	22.767528
120.220443	22.766648
120.220443	22.764887
120.221323	22.764301
120.221323	22.762541
120.222203	22.761661
120.222203	22.76078
120.223083	22.7599
120.22279	22.75902
120.22367	22.758434
120.22367	22.757554
120.22455	22.756674
120.22455	22.755793
120.22543	22.754913
120.22543	22.754033
120.22719	22.752567
120.22719	22.751687
120.22807	22.750806
120.227777	22.749926
120.228657	22.749046
120.228657	22.748166
120.229537	22.74758
120.229537	22.746699
120.230417	22.745819
120.230417	22.744939
120.231297	22.744059
120.231297	22.743179
120.232177	22.742593
120.232177	22.741712
120.232764	22.740832
120.233057	22.739952
120.233644	22.739072
120.233644	22.737312
120.234524	22.736725
120.234524	22.734965
120.235404	22.734085
120.235404	22.733205
120.236284	22.732325
120.236284	22.730858
120.237751	22.729098
120.238044	22.727631
120.239804	22.725285
120.240685	22.725285
120.242445	22.727045
120.243911	22.725871
120.243618	22.722644
120.243325	22.722058
120.242445	22.722058
120.241271	22.720884
120.242151	22.720004
120.242151	22.718244
120.243031	22.717364
120.243031	22.716777
120.243911	22.715897
120.243618	22.714137
120.244498	22.713257
120.244498	22.712377
120.246258	22.71091
120.246258	22.71003
120.247138	22.70915
120.247138	22.70827
120.248605	22.70651
120.248605	22.705043
120.249485	22.704163
120.249485	22.703283
120.250365	22.702403
120.250365	22.700056
120.251245	22.699176
120.251245	22.696536
120.250072	22.695362
120.249192	22.695362
120.248605	22.695069
120.248605	22.693309
120.249192	22.693016
120.250659	22.692722
120.251539	22.693896
120.252419	22.693896
120.253592	22.695069
120.253592	22.697416
120.255352	22.699176
120.255352	22.700056
120.254472	22.700936
120.254472	22.701523
120.255059	22.70211
120.257406	22.70211
120.258579	22.700936
120.258579	22.700056
120.260339	22.698296
120.260339	22.696536
120.260926	22.696243
120.263273	22.696243
120.263566	22.695949
120.263273	22.695362
120.260926	22.695362
120.260339	22.695069
120.260339	22.694189
120.260926	22.693602
120.261513	22.693896
120.26386	22.691549
120.26386	22.690669
120.262099	22.689202
120.262099	22.688322
120.261513	22.688029
120.260926	22.688029
120.260339	22.687442
120.260339	22.686562
120.262979	22.684215
120.262979	22.682455
120.262393	22.682162
120.261806	22.682162
120.259166	22.679521
120.258286	22.679521
120.257992	22.680108
120.257992	22.683335
120.257112	22.684215
120.257112	22.686562
120.256232	22.687442
120.256232	22.688322
120.255059	22.689495
120.252419	22.689495
120.252125	22.689202
120.253005	22.688322
120.253005	22.685095
120.253885	22.684215
120.253885	22.674241
120.250365	22.670721
120.250365	22.670134
120.250072	22.669547
120.247432	22.669547
120.242151	22.664267
120.242151	22.663387
120.241271	22.662507
120.241271	22.661627
120.240391	22.660747
120.240391	22.65928
120.239511	22.6584
120.239511	22.65752
120.240391	22.65664
120.240391	22.653413
120.239511	22.652533
120.239511	22.649893
120.240391	22.649012
120.240391	22.644906
120.241271	22.644025
120.241271	22.643439
120.242151	22.642559
120.242151	22.641679
120.243031	22.640799
120.243031	22.639918
120.243618	22.639038
120.243618	22.637572
120.245378	22.635812
120.245378	22.634931
120.245965	22.634638
120.246552	22.634638
120.250072	22.631118
120.250952	22.631118
120.252125	22.629944
120.252125	22.628478
120.253005	22.627598
120.253005	22.626718
120.253592	22.625837
120.253885	22.623197
120.254472	22.622611
120.254472	22.62085
120.255352	22.61997
120.255352	22.61821
120.254472	22.61733
120.254472	22.616743
120.255059	22.616157
120.261513	22.616157
120.262393	22.617037
120.264153	22.617037
120.265033	22.617917
120.265913	22.617917
120.266793	22.617037
120.26738	22.617037
120.26826	22.616157
120.26914	22.616157
120.27002	22.615277
120.2709	22.61557
120.27178	22.61469
120.272367	22.61469
120.273247	22.61381
120.274127	22.61381
120.275007	22.61293
120.275887	22.61293
120.276767	22.61205
120.278234	22.61205
120.279701	22.613223
120.279407	22.616743
120.280874	22.617917
120.281167	22.617624
120.281167	22.614983
120.280581	22.614103
120.280287	22.611756
120.281754	22.61029
120.282634	22.61029
120.284101	22.608823
120.284981	22.608823
120.286154	22.607356
120.286154	22.606769
120.287035	22.605889
